id,match_id,player_id,team_season_id,position,score,handicap,is_disqualified,created_at,updated_at
3af0fe8f-bec1-4a5c-b320-f0ca90e1615b,283d5b81-3970-49e7-8849-ff0ee49e8212,b73e47d2-d781-49de-8618-8cd1810515ef,8cb1e41c-1c8d-4815-a883-2a9c723c7496,2,174,,False,2026-01-06T00:08:11.642761,2026-01-06T00:08:11.642761
3f7a1dea-0470-4b72-97bc-b1ec8b089b09,283d5b81-3970-49e7-8849-ff0ee49e8212,63ae27b9-2b73-46da-a2f5-25accba35207,8cb1e41c-1c8d-4815-a883-2a9c723c7496,3,177,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
79cf719d-5d29-4010-a2dd-9e17ad6d0f4d,283d5b81-3970-49e7-8849-ff0ee49e8212,afad9e95-18a7-4988-b4fe-eea3aff3612e,39346c36-f983-4222-a9a5-408dc364cab0,0,180,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
562bf386-533e-4776-8c07-58afe2717e71,283d5b81-3970-49e7-8849-ff0ee49e8212,9c34439b-8e4d-4eae-80a5-e704ba18407e,39346c36-f983-4222-a9a5-408dc364cab0,1,139,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
272c3f3e-186d-4276-8128-93848e1bbea5,283d5b81-3970-49e7-8849-ff0ee49e8212,e01ad40a-761e-4a34-bd6f-f60c5074b8a3,39346c36-f983-4222-a9a5-408dc364cab0,2,177,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
33e8a44a-e743-4096-a413-f53956369f39,283d5b81-3970-49e7-8849-ff0ee49e8212,837a7577-b7f6-48c0-9ab0-385d8aef352c,39346c36-f983-4222-a9a5-408dc364cab0,3,155,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
804d8832-ead2-4a26-a65c-a0efd5ba15dc,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,20d39573-a942-452d-88c5-3d15da0571ec,b2342263-961d-4004-b5b3-ca061a15d423,0,156,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
a0fddf4e-432a-4bd4-8937-19c16c85493b,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,31d83fa5-a3e7-4fc9-99e1-ab63722b8832,b2342263-961d-4004-b5b3-ca061a15d423,1,169,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
f0b25e28-0c84-4326-8ed4-6330066e02be,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,3910a4c8-9970-4507-874b-547428a23029,b2342263-961d-4004-b5b3-ca061a15d423,2,172,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
3897f48a-7237-4257-ac20-bf6c5d5eb4bb,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,4d576726-11c7-438e-9fa0-59329085591e,b2342263-961d-4004-b5b3-ca061a15d423,3,168,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
b000eae9-4ca6-44dc-b455-debecc454ee8,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,8ca0d4df-2847-4ced-9609-5a6bff7c6ca5,e38e694d-b00c-48d3-9ac7-2a17995630a8,0,184,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
681d2b23-64a4-416f-9927-67032601b992,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,7802ac52-c124-431a-bfb5-05afd087af47,e38e694d-b00c-48d3-9ac7-2a17995630a8,1,148,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
d25889c5-1bf9-4e76-bdf9-506a6f92d5c6,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,fdb5f5fb-edf1-4b71-b39d-baebcfa4dd1e,e38e694d-b00c-48d3-9ac7-2a17995630a8,2,158,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
4d189729-4504-454c-9bb1-3c7ce75b1be2,8ec91b77-2f57-4231-a9e1-bd54b9719d5a,599a92b2-7475-4317-8fff-0cbb10d9ef3b,e38e694d-b00c-48d3-9ac7-2a17995630a8,3,194,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
f4792c9e-6812-4e5d-8f7c-b1e7aa479bb0,97cb4464-dfd5-477e-ac40-aa361c47c9de,660488f9-894f-4036-bb74-89cb76bce4c9,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,0,158,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
fc7f549a-2865-4cbd-b457-f24c393e0d94,97cb4464-dfd5-477e-ac40-aa361c47c9de,1bad129a-088f-4176-8fe1-94412c3838d5,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,1,156,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
cdcbfcda-1c8c-41fc-ad2b-3216f6c39d2f,97cb4464-dfd5-477e-ac40-aa361c47c9de,5bf3c009-edfa-493f-9bce-0f8083bf85b5,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,2,219,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
dc5751a9-22d1-4a38-a5ae-e3f3a1ec4ac0,97cb4464-dfd5-477e-ac40-aa361c47c9de,61e6cbb0-5a4d-4e6c-93f4-8ad7d4285150,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,3,171,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
eef6f8eb-57bb-4e35-9fb5-f7f945a6a2d8,97cb4464-dfd5-477e-ac40-aa361c47c9de,7f73e9ac-fc1f-421d-b313-3c67e74aeae6,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,0,162,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
95503b55-3409-4062-8cd9-f1d79741a8cf,97cb4464-dfd5-477e-ac40-aa361c47c9de,89c6abd4-9ed5-4441-b813-97a30ea25a7c,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,1,156,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
c6b2ff6f-c551-495f-89e0-f91cabc83224,97cb4464-dfd5-477e-ac40-aa361c47c9de,416bec9d-7f92-40b6-8855-cef56122e014,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,2,143,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
e7e7546d-2a5f-4747-acc5-7a61c97558e9,97cb4464-dfd5-477e-ac40-aa361c47c9de,c62a1594-e085-4e99-97c7-2270423b81d4,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,3,188,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
e085cdd4-2279-4f26-aa1d-6facb5d99009,86e1157d-0f08-4bf7-9532-a872d71370bc,f0c2920a-84da-4886-90f3-b832c556d804,1ad64243-9bc5-4943-a3f5-464fc0405ad8,0,154,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
7e71e982-54e0-4ee6-80b8-01b693903a6b,86e1157d-0f08-4bf7-9532-a872d71370bc,5c9702a2-f92d-4f01-8770-c5a8f17f690c,1ad64243-9bc5-4943-a3f5-464fc0405ad8,1,233,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
03c6ffa3-e31f-45d7-888c-cee4f6fa3e4e,86e1157d-0f08-4bf7-9532-a872d71370bc,b04b3c99-2994-4a82-be92-0301b67decff,1ad64243-9bc5-4943-a3f5-464fc0405ad8,2,170,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
255675b5-704a-48cb-b30b-d3a72dd1c40a,86e1157d-0f08-4bf7-9532-a872d71370bc,a31d804b-6688-44a3-8650-b436ca463577,1ad64243-9bc5-4943-a3f5-464fc0405ad8,3,169,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
93311566-1a47-4ae1-af77-44daecc9339d,86e1157d-0f08-4bf7-9532-a872d71370bc,69aff330-56e8-47ee-87fd-00b86b948102,c04cd5ff-3d85-4949-8faf-e08b2125731c,0,195,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
4f3f052b-2518-4956-8e91-08e18efa5590,86e1157d-0f08-4bf7-9532-a872d71370bc,930a5aa7-793d-412c-af3c-2166b5432065,c04cd5ff-3d85-4949-8faf-e08b2125731c,1,179,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
62dc7bb5-8da6-467a-adbc-236a54baf3a2,86e1157d-0f08-4bf7-9532-a872d71370bc,73b766cc-e49d-49f7-9791-875402ab1743,c04cd5ff-3d85-4949-8faf-e08b2125731c,2,105,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
3607afc2-10a3-4c33-8154-2445bfc4b70b,86e1157d-0f08-4bf7-9532-a872d71370bc,e7ca9ff0-8fe7-4ab1-92d5-216e433a30dc,c04cd5ff-3d85-4949-8faf-e08b2125731c,3,166,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
7820bea1-dba1-4d12-a152-252ef476d41d,010d4c80-4069-4156-9e1a-54197681c2e3,a5f7ef21-9224-4e7f-9c3d-b6576bcc34d2,d56d3309-ed81-45da-9d66-f8e98ef343fb,0,139,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
448c6c84-45c7-4871-b609-06c67f79e93e,010d4c80-4069-4156-9e1a-54197681c2e3,c182b57e-db20-47af-a38a-d1bc4b1a3417,d56d3309-ed81-45da-9d66-f8e98ef343fb,1,201,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
636e5238-7775-49e8-aadc-ebe8a6d91de0,010d4c80-4069-4156-9e1a-54197681c2e3,a00641de-7bc1-4d03-9cf1-38abaa359d4c,d56d3309-ed81-45da-9d66-f8e98ef343fb,2,172,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
fb5e1d97-b580-4a76-887d-91fb8fdf5f27,010d4c80-4069-4156-9e1a-54197681c2e3,6de74109-e1b9-48f5-92b5-15c1a509897d,d56d3309-ed81-45da-9d66-f8e98ef343fb,3,220,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
5bf5cb29-d08f-41d8-a7d0-e2a08176923b,010d4c80-4069-4156-9e1a-54197681c2e3,7f73e9ac-fc1f-421d-b313-3c67e74aeae6,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,0,182,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
3452a0d0-f687-4a95-90ae-ded8062a08e7,010d4c80-4069-4156-9e1a-54197681c2e3,89c6abd4-9ed5-4441-b813-97a30ea25a7c,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,1,153,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
10b39803-1534-4d5a-8d28-7c9d28032916,010d4c80-4069-4156-9e1a-54197681c2e3,416bec9d-7f92-40b6-8855-cef56122e014,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,2,165,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
06c0ee67-b35c-4d74-8c44-7c7efed76eee,010d4c80-4069-4156-9e1a-54197681c2e3,c62a1594-e085-4e99-97c7-2270423b81d4,0ae79695-04f7-4c8a-a3ce-53d76bcfd8fd,3,160,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
4d005b7c-ffcc-4ff3-8567-db325bff32ad,2ae0dc09-5169-4caf-8f16-cef33ba5a966,774e8112-a3e3-4611-aa39-bce9f48a1a8d,8cb1e41c-1c8d-4815-a883-2a9c723c7496,0,158,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
f4cf147e-5e1c-418e-9eb3-6a69989621a0,2ae0dc09-5169-4caf-8f16-cef33ba5a966,92b70f76-d7c5-40b2-8cef-bec03469d219,8cb1e41c-1c8d-4815-a883-2a9c723c7496,1,192,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
70ec3ce2-ba6e-4c67-a146-7eec64c6b8d9,2ae0dc09-5169-4caf-8f16-cef33ba5a966,b73e47d2-d781-49de-8618-8cd1810515ef,8cb1e41c-1c8d-4815-a883-2a9c723c7496,2,171,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
671e22e3-7408-483d-9fad-4149c68f2236,2ae0dc09-5169-4caf-8f16-cef33ba5a966,63ae27b9-2b73-46da-a2f5-25accba35207,8cb1e41c-1c8d-4815-a883-2a9c723c7496,3,190,,False,2026-01-06T00:08:11.644148,2026-01-06T00:08:11.644148
2d43eaf8-3e07-438c-9001-3fafa6dd60ba,2ae0dc09-5169-4caf-8f16-cef33ba5a966,8ca0d4df-2847-4ced-9609-5a6bff7c6ca5,e38e694d-b00c-48d3-9ac7-2a17995630a8,0,179,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
9cedbc50-e0da-4ad5-8c45-f2530deedcb4,2ae0dc09-5169-4caf-8f16-cef33ba5a966,7802ac52-c124-431a-bfb5-05afd087af47,e38e694d-b00c-48d3-9ac7-2a17995630a8,1,171,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
dd2a47f6-67bd-4e69-abc1-b5a44dfe58b2,2ae0dc09-5169-4caf-8f16-cef33ba5a966,fdb5f5fb-edf1-4b71-b39d-baebcfa4dd1e,e38e694d-b00c-48d3-9ac7-2a17995630a8,2,145,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
fe0b1d09-27a7-4e39-935d-6876747e16f1,2ae0dc09-5169-4caf-8f16-cef33ba5a966,599a92b2-7475-4317-8fff-0cbb10d9ef3b,e38e694d-b00c-48d3-9ac7-2a17995630a8,3,183,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
6c85b350-c788-46fb-bf9f-963f765964f2,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,f0c2920a-84da-4886-90f3-b832c556d804,1ad64243-9bc5-4943-a3f5-464fc0405ad8,0,150,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
185e6086-8893-44bc-972c-091efb3bc94e,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,5c9702a2-f92d-4f01-8770-c5a8f17f690c,1ad64243-9bc5-4943-a3f5-464fc0405ad8,1,160,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
3741a5fa-a95e-48f5-8c5b-7bb58221f1bd,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,b04b3c99-2994-4a82-be92-0301b67decff,1ad64243-9bc5-4943-a3f5-464fc0405ad8,2,182,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
19e4d295-a645-4b39-830c-aefa9d848446,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,a31d804b-6688-44a3-8650-b436ca463577,1ad64243-9bc5-4943-a3f5-464fc0405ad8,3,174,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
10bcfd57-ddef-4af7-a4e8-472cc9ef075b,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,07dd408b-f64d-4ce8-8753-f0c5d6697b22,b150e79a-b59f-4b51-bf44-a2441747873d,0,190,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
5d2ad214-0181-423b-8bcb-fb70542f7cff,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,7bd66458-8636-4fa3-8655-eca85d03f096,b150e79a-b59f-4b51-bf44-a2441747873d,1,155,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
8bbab8fc-4d0a-4199-a71d-f8ce0988088d,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,90e54e81-0d64-4ac7-ad5d-55d4abe585e3,b150e79a-b59f-4b51-bf44-a2441747873d,2,199,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
a0de895a-4b56-41e0-9955-ba49264ceff7,e83de682-0e9a-43ce-9d1e-bc2dc8fe588a,d495fa6f-93aa-4d68-b36b-79e6eafa616f,b150e79a-b59f-4b51-bf44-a2441747873d,3,158,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
8fd5516c-c314-42c3-bfd4-b336e987c530,71cc21d4-4a5f-48e6-a563-672a766c1fa5,660488f9-894f-4036-bb74-89cb76bce4c9,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,0,168,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
d791f555-a8f4-42dc-9301-c4adc89b0f0b,71cc21d4-4a5f-48e6-a563-672a766c1fa5,1bad129a-088f-4176-8fe1-94412c3838d5,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,1,164,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
c2490c59-0354-4e33-9809-21875207ff67,71cc21d4-4a5f-48e6-a563-672a766c1fa5,5bf3c009-edfa-493f-9bce-0f8083bf85b5,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,2,168,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
7cbcffe3-f50d-49ab-8e42-e79076f7202a,71cc21d4-4a5f-48e6-a563-672a766c1fa5,61e6cbb0-5a4d-4e6c-93f4-8ad7d4285150,32671d9d-6c5a-4f42-9d7f-589fe3fe835d,3,203,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
d6aae884-fb42-43ef-bf0c-8cf927621d63,71cc21d4-4a5f-48e6-a563-672a766c1fa5,69aff330-56e8-47ee-87fd-00b86b948102,c04cd5ff-3d85-4949-8faf-e08b2125731c,0,196,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
ee208dc1-be42-477e-98d7-792c332569c9,71cc21d4-4a5f-48e6-a563-672a766c1fa5,930a5aa7-793d-412c-af3c-2166b5432065,c04cd5ff-3d85-4949-8faf-e08b2125731c,1,152,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
2a08b119-96a6-4234-a2b7-e0dbd5b300bc,71cc21d4-4a5f-48e6-a563-672a766c1fa5,f9a0db37-7a02-48fb-bb9c-6c000a4117ea,c04cd5ff-3d85-4949-8faf-e08b2125731c,2,134,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
c1811472-6b8d-4148-a9cb-8e83158e4949,71cc21d4-4a5f-48e6-a563-672a766c1fa5,e7ca9ff0-8fe7-4ab1-92d5-216e433a30dc,c04cd5ff-3d85-4949-8faf-e08b2125731c,3,199,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
50ff7ec6-815d-4028-a00b-effc1d97c672,cc964d25-d57b-4b06-a29a-42787dfdb8da,afad9e95-18a7-4988-b4fe-eea3aff3612e,39346c36-f983-4222-a9a5-408dc364cab0,0,198,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
534414dc-f4b8-4c8f-ba03-2b4348e989ea,cc964d25-d57b-4b06-a29a-42787dfdb8da,2161ddd9-e591-44bb-8958-e3796d0ad58a,39346c36-f983-4222-a9a5-408dc364cab0,1,184,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
1d0ed061-c25a-4e5b-9e59-c8cb3740e59b,cc964d25-d57b-4b06-a29a-42787dfdb8da,e01ad40a-761e-4a34-bd6f-f60c5074b8a3,39346c36-f983-4222-a9a5-408dc364cab0,2,172,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
8dfc1023-00a5-451f-8b46-7e84e3183b1e,cc964d25-d57b-4b06-a29a-42787dfdb8da,837a7577-b7f6-48c0-9ab0-385d8aef352c,39346c36-f983-4222-a9a5-408dc364cab0,3,165,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
5d3a548b-add2-4a23-b442-26849557a46d,cc964d25-d57b-4b06-a29a-42787dfdb8da,20d39573-a942-452d-88c5-3d15da0571ec,b2342263-961d-4004-b5b3-ca061a15d423,0,223,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
dc3e02a4-2564-48e9-9707-0342226832b7,cc964d25-d57b-4b06-a29a-42787dfdb8da,31d83fa5-a3e7-4fc9-99e1-ab63722b8832,b2342263-961d-4004-b5b3-ca061a15d423,1,191,,False,2026-01-06T00:08:11.645150,2026-01-06T00:08:11.645150
04efa01c-2e6c-4be1-b4ff-016e1affbabc,cc964d25-d57b-4b06-a29a-42787dfdb8da,e71a328b-890a-432d-ab7a-f08209a98ba9,b2342263-961d-4004-b5b3-ca061a15d423,2,192,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
fd85a502-7766-4a33-a931-6ff5d9c1a194,cc964d25-d57b-4b06-a29a-42787dfdb8da,4d576726-11c7-438e-9fa0-59329085591e,b2342263-961d-4004-b5b3-ca061a15d423,3,196,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
fd88ad7b-0ea1-4151-99c4-eb51dca94f1e,5db040e4-34e1-449a-8b45-0233e6c1136f,6de74109-e1b9-48f5-92b5-15c1a509897d,d56d3309-ed81-45da-9d66-f8e98ef343fb,0,206,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
5921508e-b20d-4c98-8b16-9c1bebcc3452,5db040e4-34e1-449a-8b45-0233e6c1136f,c182b57e-db20-47af-a38a-d1bc4b1a3417,d56d3309-ed81-45da-9d66-f8e98ef343fb,1,227,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
95c23174-b179-4b50-9ccd-dd534a3231f7,5db040e4-34e1-449a-8b45-0233e6c1136f,a00641de-7bc1-4d03-9cf1-38abaa359d4c,d56d3309-ed81-45da-9d66-f8e98ef343fb,2,184,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
44903089-0107-4d6c-b796-999eabce0854,5db040e4-34e1-449a-8b45-0233e6c1136f,a5f7ef21-9224-4e7f-9c3d-b6576bcc34d2,d56d3309-ed81-45da-9d66-f8e98ef343fb,3,184,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
e0d1cbbe-5b4e-4a89-a4e2-4bc5fc90bfc1,5db040e4-34e1-449a-8b45-0233e6c1136f,afad9e95-18a7-4988-b4fe-eea3aff3612e,39346c36-f983-4222-a9a5-408dc364cab0,0,173,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
b4cacaa8-d983-4993-b060-fb2308807867,5db040e4-34e1-449a-8b45-0233e6c1136f,2161ddd9-e591-44bb-8958-e3796d0ad58a,39346c36-f983-4222-a9a5-408dc364cab0,1,201,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
09ee0ff2-e9dd-45de-a890-878b4c0a1c2d,5db040e4-34e1-449a-8b45-0233e6c1136f,9c34439b-8e4d-4eae-80a5-e704ba18407e,39346c36-f983-4222-a9a5-408dc364cab0,2,142,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
c396fec9-0750-4131-85bc-44c91a8dc318,5db040e4-34e1-449a-8b45-0233e6c1136f,e01ad40a-761e-4a34-bd6f-f60c5074b8a3,39346c36-f983-4222-a9a5-408dc364cab0,3,211,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
75d82580-c6e8-4df1-b0a4-5e9edd241b2b,96d8669a-bdf0-475a-bcde-9d7241a8d530,774e8112-a3e3-4611-aa39-bce9f48a1a8d,8cb1e41c-1c8d-4815-a883-2a9c723c7496,0,170,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
886ffa7d-9bd6-47cc-8458-948cdf3f2478,96d8669a-bdf0-475a-bcde-9d7241a8d530,92b70f76-d7c5-40b2-8cef-bec03469d219,8cb1e41c-1c8d-4815-a883-2a9c723c7496,1,228,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
1d623988-f5b8-46a1-995b-ff18683e9faf,96d8669a-bdf0-475a-bcde-9d7241a8d530,b73e47d2-d781-49de-8618-8cd1810515ef,8cb1e41c-1c8d-4815-a883-2a9c723c7496,2,151,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
003668fb-61af-40ea-937a-92e4854dcf1e,96d8669a-bdf0-475a-bcde-9d7241a8d530,63ae27b9-2b73-46da-a2f5-25accba35207,8cb1e41c-1c8d-4815-a883-2a9c723c7496,3,228,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
41b8b4e5-dbe4-425e-9058-249f0337bf84,96d8669a-bdf0-475a-bcde-9d7241a8d530,69aff330-56e8-47ee-87fd-00b86b948102,c04cd5ff-3d85-4949-8faf-e08b2125731c,0,202,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
f579d3ad-ff06-4dba-916b-13119e6cf4b4,96d8669a-bdf0-475a-bcde-9d7241a8d530,930a5aa7-793d-412c-af3c-2166b5432065,c04cd5ff-3d85-4949-8faf-e08b2125731c,1,177,,False,2026-01-06T00:08:11.646153,2026-01-06T00:08:11.646153
