id,match_id,position,team1_player_id,team2_player_id,team1_score,team2_score,outcome,created_at,updated_at
6a47c923-0474-4a10-9cbd-8cb4d8ef4882,30c8f9f5-a43d-4114-b7c1-7df671fba2ce,0,6bc6d5ab-32a9-4df4-91cf-4e0100e13c87,034142ea-e290-4541-9c04-63b1c6383467,203,166,team1_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
28b60f14-ee53-4df3-b43b-ae4d417bc3df,30c8f9f5-a43d-4114-b7c1-7df671fba2ce,1,1843ec94-829e-469f-a78a-13e8f7efd876,193d31f3-8673-4476-980d-fdb067b57e35,135,135,tie,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
2aa35939-1815-4e4d-849a-d992b6b55ab5,30c8f9f5-a43d-4114-b7c1-7df671fba2ce,2,e4fb239b-230f-4188-9b92-dc7c64d63c67,998a7cc3-c9fd-4d48-bbe2-3c682aa0fadb,189,214,team2_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
78516ca1-2f1d-4c21-9408-a7b536cc008d,30c8f9f5-a43d-4114-b7c1-7df671fba2ce,3,12929105-7ccb-4ad1-ad04-ac5fa159d469,97532b2d-2740-4d3e-86a6-dcbcaa62785e,170,153,team1_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
d2ba6047-bf2b-42a1-a791-fd69958a7beb,9f97ad5e-9717-4070-85d1-0c503db2ce45,0,a53ee0fb-bee0-41e8-b286-88d59e84edcb,8cde3e27-5a40-4cf9-b0c6-50aeb0adcfec,217,169,team1_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
6f589a33-8abb-4ea4-817b-88cbae5aa8bd,9f97ad5e-9717-4070-85d1-0c503db2ce45,1,80b05bc2-96ee-4309-895e-6781fbc1075b,15441669-c9ce-4d3d-9500-0ae273aa3efd,136,165,team2_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
dd6665d2-3b77-4856-bae7-5843c3949cf6,9f97ad5e-9717-4070-85d1-0c503db2ce45,2,fd39870b-3b41-42b5-8028-2f4ea2a24759,7ae03232-f2b1-4886-a95b-dc00164d6c64,149,166,team2_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
730ee02c-d96b-4c95-a7be-6af39a7eba7a,9f97ad5e-9717-4070-85d1-0c503db2ce45,3,01480a8a-1c5a-4285-b89a-9541ee650fec,4c2c8084-00fd-4275-8845-fb9a718adb8f,175,196,team2_win,2026-01-11T15:57:23.053451,2026-01-11T15:57:23.053451
740c7fca-4149-405c-94f7-092839937ce6,57372d12-2371-4de6-9e00-beacaf8535e9,0,6bc6d5ab-32a9-4df4-91cf-4e0100e13c87,df3221ad-9481-4ceb-80b9-11b3ece4f28e,203,170,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
88c4657f-6341-47b1-b80f-693c6a1d5e6f,57372d12-2371-4de6-9e00-beacaf8535e9,1,1843ec94-829e-469f-a78a-13e8f7efd876,b6570c2c-7bfc-476f-8075-eab11fa9d527,190,171,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
c74bd3f2-b160-4aef-bba0-443066c3b3db,57372d12-2371-4de6-9e00-beacaf8535e9,2,e4fb239b-230f-4188-9b92-dc7c64d63c67,87ad6e1c-6baa-4831-a07d-97ef3539d4d0,171,163,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
b02d8f37-8308-4495-aa90-1b9e6dd27239,57372d12-2371-4de6-9e00-beacaf8535e9,3,12929105-7ccb-4ad1-ad04-ac5fa159d469,f6960962-5019-4783-aff4-0b8e9179bc96,149,157,team2_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
ff2620fe-72d3-4c4d-8428-b1551b28f8c2,5781ce70-88f7-4f4f-9328-e7f71d9c0b91,0,8cde3e27-5a40-4cf9-b0c6-50aeb0adcfec,034142ea-e290-4541-9c04-63b1c6383467,212,167,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
0acccefb-4d4e-4b94-bd53-88caaf3e3326,5781ce70-88f7-4f4f-9328-e7f71d9c0b91,1,15441669-c9ce-4d3d-9500-0ae273aa3efd,193d31f3-8673-4476-980d-fdb067b57e35,157,119,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
d8f16ecf-6bf3-4e0d-a001-e29377ce9ac2,5781ce70-88f7-4f4f-9328-e7f71d9c0b91,2,7ae03232-f2b1-4886-a95b-dc00164d6c64,998a7cc3-c9fd-4d48-bbe2-3c682aa0fadb,181,147,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
74508424-35a0-4428-b3d5-ec36380be680,5781ce70-88f7-4f4f-9328-e7f71d9c0b91,3,4c2c8084-00fd-4275-8845-fb9a718adb8f,97532b2d-2740-4d3e-86a6-dcbcaa62785e,215,191,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
b4799889-7299-4ecb-8f10-048beaaba8fe,0cbf975b-29e0-43c8-a887-28575539f901,0,a53ee0fb-bee0-41e8-b286-88d59e84edcb,f1f409ba-12f7-4f62-bb7a-870eb07955ef,182,188,team2_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
611b0bfa-71cb-4fbd-ac94-0cb93696b45c,0cbf975b-29e0-43c8-a887-28575539f901,1,80b05bc2-96ee-4309-895e-6781fbc1075b,a50cf26b-4c7b-42f7-9e82-a157e0e4b80f,157,203,team2_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
e1bda134-62b6-4627-a525-d18ead5b6474,0cbf975b-29e0-43c8-a887-28575539f901,2,fd39870b-3b41-42b5-8028-2f4ea2a24759,94d25f5b-e9ee-42d5-b401-d550da88d60f,188,191,team2_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
8bbccb84-e1a8-4f7d-a75e-bea929c289c7,0cbf975b-29e0-43c8-a887-28575539f901,3,01480a8a-1c5a-4285-b89a-9541ee650fec,ab61d75c-098e-4a43-a560-eccc6fd885f6,215,173,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
9440cf9d-dd9e-47d6-8cf4-9ebaa1df532c,fe26ea9f-1ca0-4ce7-a5e3-477624cbf810,0,a53ee0fb-bee0-41e8-b286-88d59e84edcb,df3221ad-9481-4ceb-80b9-11b3ece4f28e,189,150,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
ed7e12a4-fbbc-4b15-9578-ee4624a24b22,fe26ea9f-1ca0-4ce7-a5e3-477624cbf810,1,80b05bc2-96ee-4309-895e-6781fbc1075b,b6570c2c-7bfc-476f-8075-eab11fa9d527,155,149,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
f3de27bb-11e8-4d6c-8faa-c8409c72027f,fe26ea9f-1ca0-4ce7-a5e3-477624cbf810,2,fd39870b-3b41-42b5-8028-2f4ea2a24759,70690f6e-8c86-4cb2-8af7-7d23d18c67da,148,134,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
37bc2e16-30f5-457d-8050-32b4f2c55343,fe26ea9f-1ca0-4ce7-a5e3-477624cbf810,3,01480a8a-1c5a-4285-b89a-9541ee650fec,f6960962-5019-4783-aff4-0b8e9179bc96,194,174,team1_win,2026-01-11T15:57:23.054984,2026-01-11T15:57:23.054984
6f01ea6e-9278-4bbc-8c41-886e5823a4f5,f9812029-a352-4586-a91d-592d389d64bf,0,6bc6d5ab-32a9-4df4-91cf-4e0100e13c87,8cde3e27-5a40-4cf9-b0c6-50aeb0adcfec,171,180,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
d72f2b3a-1423-4165-a5f5-1cde7ceb44c4,f9812029-a352-4586-a91d-592d389d64bf,1,1843ec94-829e-469f-a78a-13e8f7efd876,15441669-c9ce-4d3d-9500-0ae273aa3efd,191,135,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
d8f2a0df-dc41-482a-889d-79903a0a1d19,f9812029-a352-4586-a91d-592d389d64bf,2,e4fb239b-230f-4188-9b92-dc7c64d63c67,7ae03232-f2b1-4886-a95b-dc00164d6c64,159,185,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
e27e6b8e-311b-46bc-817d-87a3973d5ccb,f9812029-a352-4586-a91d-592d389d64bf,3,12929105-7ccb-4ad1-ad04-ac5fa159d469,4c2c8084-00fd-4275-8845-fb9a718adb8f,227,183,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
34654e14-3934-451b-81bc-98f4b87f28fe,fa81637f-8dbd-42c1-a546-0428fa881e8e,0,034142ea-e290-4541-9c04-63b1c6383467,f1f409ba-12f7-4f62-bb7a-870eb07955ef,205,174,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
911e1d88-dc45-49c6-a937-80f80d877fbf,fa81637f-8dbd-42c1-a546-0428fa881e8e,1,968332d4-2704-4536-bc35-c3cb526580ee,a50cf26b-4c7b-42f7-9e82-a157e0e4b80f,175,186,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
9484fa08-9e2d-4e93-8dd8-daf9ddb7cf28,fa81637f-8dbd-42c1-a546-0428fa881e8e,2,998a7cc3-c9fd-4d48-bbe2-3c682aa0fadb,94d25f5b-e9ee-42d5-b401-d550da88d60f,185,173,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
b3987b69-51a6-4dd7-ad3e-ad989864c7bf,fa81637f-8dbd-42c1-a546-0428fa881e8e,3,97532b2d-2740-4d3e-86a6-dcbcaa62785e,9a74f878-3681-467f-91d7-8e0a0c1d3109,258,171,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
c02c2408-d27b-4eca-a1e9-e4cde7d06390,500be0b3-2895-4b45-bf59-7ff40d14b479,0,8cde3e27-5a40-4cf9-b0c6-50aeb0adcfec,df3221ad-9481-4ceb-80b9-11b3ece4f28e,160,169,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
b3b6080b-ee75-48ca-b9f7-ae2bf52c467f,500be0b3-2895-4b45-bf59-7ff40d14b479,1,15441669-c9ce-4d3d-9500-0ae273aa3efd,b6570c2c-7bfc-476f-8075-eab11fa9d527,197,127,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
30d42d2e-2fcd-4a36-b048-c08624d3bc19,500be0b3-2895-4b45-bf59-7ff40d14b479,2,7ae03232-f2b1-4886-a95b-dc00164d6c64,87ad6e1c-6baa-4831-a07d-97ef3539d4d0,184,164,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
0c532f17-7e71-48a5-aded-2a7906d96a47,500be0b3-2895-4b45-bf59-7ff40d14b479,3,4c2c8084-00fd-4275-8845-fb9a718adb8f,f6960962-5019-4783-aff4-0b8e9179bc96,176,245,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
05f69500-bcc2-4b0d-82be-92886efd949c,c02faf4b-5293-4a17-a21d-a03ac3460bac,0,6bc6d5ab-32a9-4df4-91cf-4e0100e13c87,f1f409ba-12f7-4f62-bb7a-870eb07955ef,223,187,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
1dc93534-3d7d-49f3-b8a8-04e682d4af04,c02faf4b-5293-4a17-a21d-a03ac3460bac,1,1843ec94-829e-469f-a78a-13e8f7efd876,a50cf26b-4c7b-42f7-9e82-a157e0e4b80f,182,204,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
b99cb869-f764-4f07-8a6b-b0217eb819ca,c02faf4b-5293-4a17-a21d-a03ac3460bac,2,e4fb239b-230f-4188-9b92-dc7c64d63c67,94d25f5b-e9ee-42d5-b401-d550da88d60f,179,147,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
b5f673b9-3949-42f0-a97b-7c7b44b244b9,c02faf4b-5293-4a17-a21d-a03ac3460bac,3,12929105-7ccb-4ad1-ad04-ac5fa159d469,9a74f878-3681-467f-91d7-8e0a0c1d3109,195,143,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
ebb2d206-eb22-4445-b4e2-9c0079d5ea61,d24e6c82-fec4-4551-8e20-462db5122ed6,0,a53ee0fb-bee0-41e8-b286-88d59e84edcb,034142ea-e290-4541-9c04-63b1c6383467,128,191,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
6c79a35a-e8ff-4f69-a210-10840f62f672,d24e6c82-fec4-4551-8e20-462db5122ed6,1,80b05bc2-96ee-4309-895e-6781fbc1075b,968332d4-2704-4536-bc35-c3cb526580ee,165,172,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
b78f1202-a09a-4cd1-93cd-2bbc05bd0b7c,d24e6c82-fec4-4551-8e20-462db5122ed6,2,fd39870b-3b41-42b5-8028-2f4ea2a24759,998a7cc3-c9fd-4d48-bbe2-3c682aa0fadb,179,170,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
a647e4e0-56aa-4b71-87f8-5d39a78f5c01,d24e6c82-fec4-4551-8e20-462db5122ed6,3,01480a8a-1c5a-4285-b89a-9541ee650fec,97532b2d-2740-4d3e-86a6-dcbcaa62785e,137,169,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
c9f40dd7-a32f-4f73-82af-956ca4074618,9bcf3208-6f4f-458c-9c0f-f1b8aa18013e,0,f9ff9e9f-96fb-421d-ab86-1f1f03c0e7b4,2e6f046a-2016-4e8d-b108-36d6320a3bc0,200,157,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
1634a91c-ca90-45f7-ba0a-20f40363e805,9bcf3208-6f4f-458c-9c0f-f1b8aa18013e,1,28e78f0c-de68-4234-b631-5a7283c18d87,df4cabfa-3f4a-466b-8d85-e79966546e4c,152,214,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
75530b99-d7c2-4095-a897-2b5c7ea6df07,9bcf3208-6f4f-458c-9c0f-f1b8aa18013e,2,4c1af777-ad98-41ca-9697-832344ea9a93,25834d6b-c39f-4944-b860-b9cf8fe82682,149,180,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
48410132-5f37-41af-b212-4213a720d6d9,9bcf3208-6f4f-458c-9c0f-f1b8aa18013e,3,0200dacd-848f-498f-bef1-567140ad1094,449869a3-f1b4-449f-b121-d8cf1cd3871d,190,203,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
c395e1b1-78fe-4e3f-ac7a-c92563e81708,216991b2-e839-492b-9d62-02fea460d7f3,0,f9a733a4-090d-4001-a756-93eaab2908aa,02acd0dd-237e-45f5-82c1-2ba15b4ae6e8,169,170,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
82fa8739-4242-44eb-8e9b-c5425d1a1fff,216991b2-e839-492b-9d62-02fea460d7f3,1,e3c95707-f94c-4ddc-abcd-7c3a07fd71a5,c2765c8d-80e4-409d-b040-06c335bf414a,200,200,tie,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
eea48e90-90ba-4eb0-9b33-203b438bef19,216991b2-e839-492b-9d62-02fea460d7f3,2,82580c1e-461c-4df5-bc33-bf2f159def87,8641c570-4631-459f-a993-96d244f0a10d,146,179,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
1f47e42f-1a3d-422e-b087-0eb8764ff23d,216991b2-e839-492b-9d62-02fea460d7f3,3,ebff9cc1-fa3b-462e-bcd7-f166fbb53cc9,9bad79f6-87e6-492d-826d-028646ad75e4,203,166,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
02dfbf8f-11a2-44db-85d9-45786fcd88fb,08ba1aab-e4b7-415d-a1e1-fa21ffb053a0,0,fee234b8-2376-43ff-ab0d-9d5f944cba97,d397f132-394d-4e63-9fbe-ffdec26f71dc,181,225,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
730b4a6d-72e3-4f14-ab06-a23acac6e0fc,08ba1aab-e4b7-415d-a1e1-fa21ffb053a0,1,7257621f-02ac-4794-8cbd-f3efaabc8063,a53ee0fb-bee0-41e8-b286-88d59e84edcb,171,189,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
4acc08b4-6d18-4140-b4a7-ce9a6e625a40,08ba1aab-e4b7-415d-a1e1-fa21ffb053a0,2,7c37d483-4317-4e0a-ba6d-198c48bac599,dc89ae12-559f-4dfe-84f1-0a58b1919493,161,189,team2_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
7ab9aa3c-9a26-465f-9f5d-58987b8a32b3,08ba1aab-e4b7-415d-a1e1-fa21ffb053a0,3,765f909d-4572-4490-8dce-67e12e807fa2,a8b664a9-26eb-4486-9055-013624f4777b,163,155,team1_win,2026-01-11T15:57:23.056513,2026-01-11T15:57:23.056513
eda81440-b883-4a87-9322-f70e6663c0b1,3d89e581-4f1b-4441-95a0-a0d3fe3d2a21,0,f9ff9e9f-96fb-421d-ab86-1f1f03c0e7b4,d397f132-394d-4e63-9fbe-ffdec26f71dc,190,193,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
d258adc3-e907-459f-871c-a4d5b2bdc75e,3d89e581-4f1b-4441-95a0-a0d3fe3d2a21,1,28e78f0c-de68-4234-b631-5a7283c18d87,a53ee0fb-bee0-41e8-b286-88d59e84edcb,157,187,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
733cd75e-2068-4d6a-a56b-caec88394820,3d89e581-4f1b-4441-95a0-a0d3fe3d2a21,2,4c1af777-ad98-41ca-9697-832344ea9a93,dc89ae12-559f-4dfe-84f1-0a58b1919493,155,176,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
5bc10251-4096-4482-941a-2ff198418f19,3d89e581-4f1b-4441-95a0-a0d3fe3d2a21,3,0200dacd-848f-498f-bef1-567140ad1094,a8b664a9-26eb-4486-9055-013624f4777b,166,231,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
52fe52e6-8857-436a-a48e-37e9450bd8b9,7182a317-0171-4cac-8946-1d53f36517b1,0,f9a733a4-090d-4001-a756-93eaab2908aa,2e6f046a-2016-4e8d-b108-36d6320a3bc0,182,128,team1_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
823a9db1-da0c-488a-be10-43572ae76be0,7182a317-0171-4cac-8946-1d53f36517b1,1,e3c95707-f94c-4ddc-abcd-7c3a07fd71a5,df4cabfa-3f4a-466b-8d85-e79966546e4c,115,140,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
9588c46b-ca86-4a95-aa54-6f18278bf078,7182a317-0171-4cac-8946-1d53f36517b1,2,82580c1e-461c-4df5-bc33-bf2f159def87,25834d6b-c39f-4944-b860-b9cf8fe82682,142,153,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
f57438d5-40d0-45ea-b2c8-3cb1cd109a1f,7182a317-0171-4cac-8946-1d53f36517b1,3,ebff9cc1-fa3b-462e-bcd7-f166fbb53cc9,449869a3-f1b4-449f-b121-d8cf1cd3871d,142,171,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
00a71af1-214b-4dcc-bba7-b9e3c2360ab3,1922cdd8-65a4-4f6e-9b23-8f5daba1925e,0,fee234b8-2376-43ff-ab0d-9d5f944cba97,02acd0dd-237e-45f5-82c1-2ba15b4ae6e8,168,205,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
676ba461-c45b-4997-9e34-2f0a75030496,1922cdd8-65a4-4f6e-9b23-8f5daba1925e,1,7257621f-02ac-4794-8cbd-f3efaabc8063,c2765c8d-80e4-409d-b040-06c335bf414a,193,146,team1_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
5f3b19f8-db34-492d-947d-66fbd5329bb7,1922cdd8-65a4-4f6e-9b23-8f5daba1925e,2,7c37d483-4317-4e0a-ba6d-198c48bac599,8641c570-4631-459f-a993-96d244f0a10d,132,248,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
0ad31d0b-2828-45f1-a36c-54b52a6c7a21,1922cdd8-65a4-4f6e-9b23-8f5daba1925e,3,765f909d-4572-4490-8dce-67e12e807fa2,4c2c8084-00fd-4275-8845-fb9a718adb8f,161,178,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
09b77600-cf93-4df3-a65b-6ce0ab3b70bf,4773b47e-6e9e-4e71-b87a-67df09bf8e6f,0,f9a733a4-090d-4001-a756-93eaab2908aa,f9ff9e9f-96fb-421d-ab86-1f1f03c0e7b4,144,179,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
f8334eeb-ceca-49b0-ae3f-98b875561fab,4773b47e-6e9e-4e71-b87a-67df09bf8e6f,1,e3c95707-f94c-4ddc-abcd-7c3a07fd71a5,28e78f0c-de68-4234-b631-5a7283c18d87,137,152,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
2713b35e-b072-4331-bad5-767a640ddb35,4773b47e-6e9e-4e71-b87a-67df09bf8e6f,2,82580c1e-461c-4df5-bc33-bf2f159def87,ebbb7522-3657-4d7e-b0fa-19bb1fd1a5f6,157,164,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
20d59486-63e5-4179-941a-fd0d29e9e927,4773b47e-6e9e-4e71-b87a-67df09bf8e6f,3,ebff9cc1-fa3b-462e-bcd7-f166fbb53cc9,0200dacd-848f-498f-bef1-567140ad1094,141,182,team2_win,2026-01-11T15:57:23.058072,2026-01-11T15:57:23.058072
eb698f30-3f8b-4d00-b774-4d81387ffb15,9605f3c9-47d0-472b-a99a-db3150727f92,0,02acd0dd-237e-45f5-82c1-2ba15b4ae6e8,d397f132-394d-4e63-9fbe-ffdec26f71dc,226,256,team2_win,2026-01-11T15:57:23.059667,2026-01-11T15:57:23.059667
61cb2190-874c-4f91-aa10-e91be8b67c73,9605f3c9-47d0-472b-a99a-db3150727f92,1,9bad79f6-87e6-492d-826d-028646ad75e4,a53ee0fb-bee0-41e8-b286-88d59e84edcb,208,172,team1_win,2026-01-11T15:57:23.059667,2026-01-11T15:57:23.059667
409bf158-b6c7-46b7-ac19-1b808ab92cd6,9605f3c9-47d0-472b-a99a-db3150727f92,2,8641c570-4631-459f-a993-96d244f0a10d,dc89ae12-559f-4dfe-84f1-0a58b1919493,200,168,team1_win,2026-01-11T15:57:23.059667,2026-01-11T15:57:23.059667
